2007 NAICS US,2007 NAICS US TITLE,ISIC 4.0,ISIC Revision 4.0 Title,"Notes:  link content based on NAICS definition, entire NAICS industry if blank"
313249,Other Knit Fabric and Lace Mills,1399,Manufacture of other textiles n.e.c.,"lace and lace products except knit lace, except finishing"
313249,Other Knit Fabric and Lace Mills,1420,Manufacture of articles of fur,artificial fur on knit base
313311,Broadwoven Fabric Finishing Mills,1313,Finishing of textiles, 
313312,Textile and Fabric Finishing (except Broadwoven Fabric) Mills,1311,Preparation and spinning of textile fibres,preparation of fibers
313312,Textile and Fabric Finishing (except Broadwoven Fabric) Mills,1313,Finishing of textiles,except preparation of fibers
313320,Fabric Coating Mills,1313,Finishing of textiles,except rubberizing fabric
313320,Fabric Coating Mills,2219,Manufacture of other rubber products,rubberized fabric
314110,Carpet and Rug Mills,1393,Manufacture of carpets and rugs, 
314121,Curtain and Drapery Mills,1392,"Manufacture of made-up textile articles, except apparel", 
314129,Other Household Textile Product Mills,1392,"Manufacture of made-up textile articles, except apparel",except plastics shower curtains and table cloths made from purchased materials
314129,Other Household Textile Product Mills,2220,Manufacture of plastics products,plastics shower curtains and table cloths made from purchased materials
314911,Textile Bag Mills,1392,"Manufacture of made-up textile articles, except apparel",except plastics blanket bags
314911,Textile Bag Mills,1512,"Manufacture of luggage, handbags and the like, saddlery and harness",plastics blanket bags - sewn
314911,Textile Bag Mills,2220,Manufacture of plastics products,plastics blanket bags - heat seamed
314912,Canvas and Related Product Mills,1392,"Manufacture of made-up textile articles, except apparel", 
314991,"Rope, Cordage, and Twine Mills",1394,"Manufacture of cordage, rope, twine and netting", 
314992,Tire Cord and Fabric Mills,1399,Manufacture of other textiles n.e.c., 
314999,All Other Miscellaneous Textile Product Mills,1311,Preparation and spinning of textile fibres,processing textile mill waste
314999,All Other Miscellaneous Textile Product Mills,1313,Finishing of textiles,"embroidery, decorative stitching, dyeing, etc. on textile articles and apparel"
314999,All Other Miscellaneous Textile Product Mills,1392,"Manufacture of made-up textile articles, except apparel","miscellaneous textile products, such as dust cloths, sleeping bags, etc."
314999,All Other Miscellaneous Textile Product Mills,1393,Manufacture of carpets and rugs,"rug binding for the trade and carpet cutting, carpets made from purchased fabric"
314999,All Other Miscellaneous Textile Product Mills,1394,"Manufacture of cordage, rope, twine and netting",knotted rope net products made from purchased rope
314999,All Other Miscellaneous Textile Product Mills,1399,Manufacture of other textiles n.e.c.,"bats, batting, upholstery filling, textile fire hose, and similar industrial textile products; powder puffs and mitts"
314999,All Other Miscellaneous Textile Product Mills,1410,"Manufacture of wearing apparel, except fur apparel",cloth diapers 
315111,Sheer Hosiery Mills,1430,Manufacture of knitted and crocheted apparel, 
315119,Other Hosiery and Sock Mills,1430,Manufacture of knitted and crocheted apparel, 
315191,Outerwear Knitting Mills,1430,Manufacture of knitted and crocheted apparel, 
315192,Underwear and Nightwear Knitting Mills,1430,Manufacture of knitted and crocheted apparel, 
315211,Men's and Boys' Cut and Sew Apparel Contractors,1410,"Manufacture of wearing apparel, except fur apparel",cutting and sewing contractors except for fur apparel
315211,Men's and Boys' Cut and Sew Apparel Contractors,1420,Manufacture of articles of fur,cutting and sewing contractors for fur apparel
315212,"Women's, Girls', and Infants' Cut and Sew Apparel Contractors",1410,"Manufacture of wearing apparel, except fur apparel",cutting and sewing contractors except for fur apparel 
315212,"Women's, Girls', and Infants' Cut and Sew Apparel Contractors",1420,Manufacture of articles of fur,cutting and sewing contractors for fur apparel
315221,Men's and Boys' Cut and Sew Underwear and Nightwear Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315222,"Men's and Boys' Cut and Sew Suit, Coat, and Overcoat Manufacturing",1410,"Manufacture of wearing apparel, except fur apparel", 
315223,Men's and Boys' Cut and Sew Shirt (except Work Shirt) Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315224,"Men's and Boys' Cut and Sew Trouser, Slack, and Jean Manufacturing",1410,"Manufacture of wearing apparel, except fur apparel", 
315225,Men's and Boys' Cut and Sew Work Clothing Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315228,Men's and Boys' Cut and Sew Other Outerwear Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315231,"Women's and Girls' Cut and Sew Lingerie, Loungewear, and Nightwear Manufacturing",1410,"Manufacture of wearing apparel, except fur apparel", 
315232,Women's and Girls' Cut and Sew Blouse and Shirt Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315233,Women's and Girls' Cut and Sew Dress Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315234,"Women's and Girls' Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing",1410,"Manufacture of wearing apparel, except fur apparel",except artificial fur coats
315234,"Women's and Girls' Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing",1420,Manufacture of articles of fur,cut and sew artificial fur coats
315239,Women's and Girls' Cut and Sew Other Outerwear Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315291,Infants' Cut and Sew Apparel Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315292,Fur and Leather Apparel Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel",except fur apparel
315292,Fur and Leather Apparel Manufacturing,1420,Manufacture of articles of fur,fur apparel (except hats)
315299,All Other Cut and Sew Apparel Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315991,"Hat, Cap, and Millinery Manufacturing",1410,"Manufacture of wearing apparel, except fur apparel", 
315992,Glove and Mitten Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel",except fur gloves and mittens
315992,Glove and Mitten Manufacturing,1420,Manufacture of articles of fur,fur gloves and mittens
315993,Men's and Boys' Neckwear Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel", 
315999,Other Apparel Accessories and Other Apparel Manufacturing,1399,Manufacture of other textiles n.e.c.,"hat, cap, apparel, umbrella, and similar trimmings made from purchased fabrics"
315999,Other Apparel Accessories and Other Apparel Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel","except rubber bathing caps and aprons; hat, cap, umbrella, and similar trimmings made from purchased fabrics"
315999,Other Apparel Accessories and Other Apparel Manufacturing,2219,Manufacture of other rubber products,rubber bathing caps and aprons
316110,Leather and Hide Tanning and Finishing,1511,Tanning and dressing of leather; dressing and dyeing of fur, 
316211,Rubber and Plastics Footwear Manufacturing,1520,Manufacture of footwear, 
316212,House Slipper Manufacturing,1520,Manufacture of footwear, 
316213,Men's Footwear (except Athletic) Manufacturing,1520,Manufacture of footwear, 
316214,Women's Footwear (except Athletic) Manufacturing,1520,Manufacture of footwear, 
316219,Other Footwear Manufacturing,1520,Manufacture of footwear, 
316991,Luggage Manufacturing,1512,"Manufacture of luggage, handbags and the like, saddlery and harness", 
316992,Women's Handbag and Purse Manufacturing,1512,"Manufacture of luggage, handbags and the like, saddlery and harness", 
316993,Personal Leather Goods (except Women's Handbag and Purse) Manufacturing,1512,"Manufacture of luggage, handbags and the like, saddlery and harness", 
316999,All Other Leather Good Manufacturing,1410,"Manufacture of wearing apparel, except fur apparel",leather industrial work accessories; protective leather garments
316999,All Other Leather Good Manufacturing,1512,"Manufacture of luggage, handbags and the like, saddlery and harness","except leather garments and leather footwear cut stock (uppers, soles, etc.)"
316999,All Other Leather Good Manufacturing,1520,Manufacture of footwear,"footwear cut stock (uppers, soles, etc.)"
321113,Sawmills,1610,Sawmilling and planing of wood,except shingles and shakes made in sawmills
321113,Sawmills,1622,Manufacture of builders' carpentry and joinery,shingles and shakes made in sawmills
321114,Wood Preservation,1610,Sawmilling and planing of wood, 
321211,Hardwood Veneer and Plywood Manufacturing,1621,Manufacture of veneer sheets and wood-based panels, 
321212,Softwood Veneer and Plywood Manufacturing,1621,Manufacture of veneer sheets and wood-based panels, 
321213,Engineered Wood Member (except Truss) Manufacturing,1621,Manufacture of veneer sheets and wood-based panels,LVL (laminated veneer lumber) and similar
321213,Engineered Wood Member (except Truss) Manufacturing,1622,Manufacture of builders' carpentry and joinery,"fabricated wood I-joists, and similar fabricated engineered wood members"
321214,Truss Manufacturing,1622,Manufacture of builders' carpentry and joinery, 
321219,Reconstituted Wood Product Manufacturing,1621,Manufacture of veneer sheets and wood-based panels, 
321911,Wood Window and Door Manufacturing,1622,Manufacture of builders' carpentry and joinery, 
321912,"Cut Stock, Resawing Lumber, and Planing",1610,Sawmilling and planing of wood,"cutting, resawing, or planing lumber initially cut in other locations"
321912,"Cut Stock, Resawing Lumber, and Planing",1622,Manufacture of builders' carpentry and joinery,"dimension lumber (i.e. building lumber or solid wood structural members) made by cutting, resawing, or planing purchased rough lumber"
321912,"Cut Stock, Resawing Lumber, and Planing",1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",blocks for the manufacture of smoking pipes 
321918,Other Millwork (including Flooring),1610,Sawmilling and planing of wood,"wood flooring, strip"
321918,Other Millwork (including Flooring),1622,Manufacture of builders' carpentry and joinery,except strip wood flooring
